H_AC_in,H_BASE_in,eps_t_microstrain,eps_c_microstrain,Nf_AI,Nd_AI,Nf_MEPDG,governing_AI
6.6923076923076925,7.692307692307692,237.65503767867412,567.7561023184774,913589.3450675871,464248.19572176825,18424.29841708186,rutting
6.923076923076923,7.692307692307692,228.63871912792257,542.7163366497517,1037601.9114128525,568132.7194970823,21464.789999843008,rutting
7.153846153846154,7.692307692307692,220.0490022826924,519.3104158312302,1176958.9782163163,692095.1774839729,24969.124776080716,rutting
7.384615384615385,7.692307692307692,211.86542179258242,497.40134792539004,1333303.3004296701,839412.8265316655,29000.432390069447,rutting
7.615384615384616,7.692307692307692,204.06807644719882,476.8655727190453,1508422.2364663172,1013803.7539712146,33629.25445677847,rutting
7.846153846153847,7.692307692307692,196.63772673997534,457.5914728135247,1704257.0438415206,1219475.251355814,38934.25288544366,rutting
8.076923076923077,7.692307692307692,189.5558525274322,439.4780662733102,1922912.6926435642,1461176.856770371,45002.97323941897,rutting
8.307692307692308,7.692307692307692,182.80468393002838,422.4338590375817,2166668.2348105763,1744258.5448049225,51932.667161479316,rutting
8.538461538461538,7.692307692307692,176.36721423678927,406.3758370294984,2437987.769848083,2074734.5818849823,59831.17824044756,rutting
8.76923076923077,7.692307692307692,170.22720064380292,391.2285798779113,2739532.0492679332,2459353.6009626687,68817.89603512017,rutting
9.0,7.692307692307692,164.36915670392796,376.9234802064491,3074170.762726155,2905675.4833959476,79024.78330037573,rutting
9.23076923076923,7.692307692307692,158.7783390713429,363.39805442625084,3444995.5486653936,3422155.6671781978,90597.48177399134,rutting
9.461538461538462,7.692307692307692,153.4407302726372,350.5953328192927,3855333.7713274667,4018237.5296941358,103696.50217794704,fatigue
9.692307692307693,7.692307692307692,148.34301867889903,338.4633183810367,4308763.104403154,4704453.520140867,118498.50436257533,fatigue
9.923076923076923,7.692307692307692,143.47257649110804,326.95450538791954,4809126.9594547395,5492535.742002194,135197.67377472075,fatigue
10.153846153846153,7.692307692307692,138.81743631707786,316.025449966173,5360550.794701561,6395536.70983971,154007.20066166462,fatigue
10.384615384615385,7.692307692307692,134.3662667671453,305.63638607206803,5967459.33692541,7427961.0274800295,175160.8686315873,fatigue
10.615384615384617,7.692307692307692,130.10834739784167,295.7508812640185,6634594.746241488,8605908.756683506,198914.75937983583,fatigue
10.846153846153847,7.692307692307692,126.03354326812916,286.3355274709709,7367035.750394214,9947231.266743785,225549.08055986272,fatigue
11.076923076923077,7.692307692307692,122.13227932858999,277.3596626569166,8170217.772161742,11471700.376267733,255370.12393028187,fatigue
11.307692307692308,7.692307692307692,118.39551483202577,268.7951198657067,9049954.07045482,13201191.618601887,288712.36104684393,fatigue
11.538461538461538,7.692307692307692,114.81471792911128,260.6160006199499,10012457.91283129,15159882.481900932,325940.6838923195,fatigue
11.76923076923077,7.692307692307692,111.38184059201257,252.79847005744645,11064365.794444224,17374466.49350141,367452.7979496184,fatigue
12.0,7.692307692307692,108.0892939904211,245.32057153153124,12212761.71592308,19874384.03580755,413681.77532547415,fatigue
3.0,8.102564102564102,439.3418300245469,1334.6597348068267,120928.72571572104,10112.270097246888,1627.5153750958923,rutting
3.230769230769231,8.102564102564102,425.9468769009856,1250.3503854874398,133901.03582889008,13543.20915963908,1839.2063265200527,rutting
3.4615384615384617,8.102564102564102,411.5086336187635,1172.8972052086403,149993.19469886113,18032.496175751025,2107.538876256633,rutting
3.6923076923076925,8.102564102564102,396.61486403766213,1101.773842744495,169340.30981172388,23860.78452720709,2437.8228767145915,rutting
3.9230769230769234,8.102564102564102,381.6545691248341,1036.4512259648966,192183.09368092255,31370.422095408467,2837.578889062739,rutting
4.153846153846154,8.102564102564102,366.8810292267241,976.4189763035791,218846.7328397581,40976.16727251,3316.33053052898,rutting
4.384615384615385,8.102564102564102,352.45535115790005,921.1971557963915,249731.3486356531,53177.27920823478,3885.5938512303815,rutting
4.615384615384615,8.102564102564102,338.4763625950123,870.341874212503,285308.62439562555,68571.09161566583,4558.979170974848,rutting
4.846153846153847,8.102564102564102,325.00103444276147,823.4470857015897,326121.9225128867,87868.18111940024,5352.364984121839,rutting
5.076923076923077,8.102564102564102,312.05837748731636,780.1440942876914,372788.50687407877,111909.2432203304,6284.123993619179,rutting
5.307692307692308,8.102564102564102,299.6588676714708,740.0997483044115,426003.1257409538,141683.79240752713,7375.391373932938,rutting
5.538461538461538,8.102564102564102,287.80082087397375,703.013948512711,486542.5409192123,178350.80884626973,8650.370538015839,rutting
5.769230769230769,8.102564102564102,276.47469376772784,668.6168620923206,555270.7665829418,223261.4634906526,10136.674472381357,rutting
6.0,8.102564102564102,265.6659786170484,636.6660833359397,633144.8800030153,277984.0673421457,11865.702278901541,rutting
6.230769230769231,8.102564102564102,255.35714694840289,606.9438838586375,721221.3238364196,344331.40955979266,13873.051505545656,rutting
6.461538461538462,8.102564102564102,245.5289510188145,579.2546320465382,820662.6547184042,424390.67351607984,16198.967463361952,rutting
6.6923076923076925,8.102564102564102,236.1612923338599,553.4224212155776,932744.7157320225,520556.1495738062,18888.831175019404,rutting
6.923076923076923,8.102564102564102,227.2337986642102,529.2889206248606,1058864.2262645212,635564.9978324589,21993.687968626826,rutting
7.153846153846154,8.102564102564102,218.72620500906916,506.7114479251844,1200546.7946456054,772536.3525289143,25570.819066488362,rutting
7.384615384615385,8.102564102564102,210.61860281015336,485.5612524440327,1359455.3682980428,935014.1011155349,29684.358846408086,rutting
7.615384615384616,8.102564102564102,202.89160066827006,465.72199369581176,1537399.1436873712,1127013.7140990724,34405.96078450052,rutting
7.846153846153847,8.102564102564102,195.52642560613768,447.08839719463816,1736342.9645199324,1353073.5453247179,39815.515426967155,rutting
8.076923076923077,8.102564102564102,188.50498434602008,429.56506906125696,1958417.241591348,1618311.0654480788,46001.92408321984,rutting
8.307692307692308,8.102564102564102,181.80989762956705,413.06545140182146,2205928.431524315,1928484.5329524507,53063.93228091485,rutting
8.538461538461538,8.102564102564102,175.42451628410666,397.5109015545006,2481370.1144098416,2290060.6465672436,61111.027370443524,rutting
8.76923076923077,8.102564102564102,169.33292484643226,382.8298797546043,2787434.7121329377,2710288.7599035464,70264.40500744455,rutting
9.0,8.102564102564102,163.51993662603942,368.95723136325114,3127025.8899819804,3197282.273365672,80658.00957227177,fatigue
9.23076923076923,8.102564102564102,157.9710828091775,355.83355141034605,3503271.6840921617,3760107.849952207,92439.653901104,fatigue
9.461538461538462,8.102564102564102,152.67259735938742,343.4046207392565,3919538.39644959,4408883.130625324,105772.22400118699,fatigue
9.692307692307693,8.102564102564102,147.61139891472376,331.620904461312,4379445.297695223,5154883.651802687,120834.97470030791,fatigue
9.923076923076923,8.102564102564102,142.7750705188694,320.4371047090882,4886880.1759357685,6010659.692581044,137824.92243671033,fatigue
10.153846153846153,8.102564102564102,138.15183778702868,309.8117608106062,5446015.7673093695,6990163.8028881205,156958.34162969716,fatigue
10.384615384615385,8.102564102564102,133.73054595354267,299.70689099411214,6061327.101292788,8108889.786215372,178472.37128370124,fatigue
10.615384615384617,8.102564102564102,129.50063614722018,290.08767058383376,6737609.790780725,9384023.932156736,202626.73867047214,fatigue
10.846153846153847,8.102564102564102,125.45212117290959,280.92214237317967,7479999.293920405,10834609.31484192,229705.6071067883,fatigue
11.076923076923077,8.102564102564102,121.57556103116491,272.18095547724494,8293991.171630954,12481723.993564636,260019.5550004774,fatigue
11.307692307692308,8.102564102564102,117.86203837383172,263.8371294852658,9185462.3617469,14348673.97145067,293907.6934773389,fatigue
11.538461538461538,8.102564102564102,114.30313406687611,255.86584116962206,10160693.487852436,16461201.78674805,331739.9300276196,fatigue
11.76923076923077,8.102564102564102,110.89090300970132,248.24423137357152,11226392.218150293,18847711.629068606,373919.38572446245,fatigue
12.0,8.102564102564102,107.61785034070499,240.95123000650577,12389717.68716214,21539511.889385656,420884.9736696779,fatigue
3.0,8.512820512820513,435.3667849077705,1282.5665219858943,124600.53750796312,12085.341885390924,1686.994346476801,rutting
3.230769230769231,8.512820512820513,422.20191064871784,1203.2623763344259,137849.66798507408,16082.71703782334,1904.4807948724535,rutting
3.4615384615384617,8.512820512820513,407.9921922572992,1130.2253858238535,154289.87913809135,21286.913141337533,2180.191563726337,rutting
3.6923076923076925,8.512820512820513,393.3202595310432,1063.0018459201503,174053.41734683633,28011.724718844012,2519.467692539287,rutting
3.9230769230769234,8.512820512820513,378.5720288584698,1001.128390005236,197381.250576128,36638.68841814289,2929.9270256581317,rutting
4.153846153846154,8.512820512820513,363.99908357914893,944.1528620979069,224600.97065794363,47628.64338854553,3421.2411167975497,rutting
4.384615384615385,8.512820512820513,349.7617606932376,891.6462596601527,256116.73544128204,61534.74660268702,4005.117642949343,rutting
4.615384615384615,8.512820512820513,335.95872677798144,843.208898479066,292405.60911292635,79017.05618375412,4695.399694191953,rutting
4.846153846153847,8.512820512820513,322.6471811683175,798.4729144332119,334017.51964540355,100858.79763441424,5508.239614025947,rutting
5.076923076923077,8.512820512820513,309.85660265891187,757.1025031905366,381577.3958844798,127984.4303248512,6462.326493894742,rutting
5.307692307692308,8.512820512820513,297.598073009865,718.7928162844678,435788.71158483217,161479.6356592783,7579.156936672778,rutting
5.538461538461538,8.512820512820513,285.8705834401239,683.2681093088833,497438.00706550316,202613.3551116567,8883.34411802536,rutting
5.769230769230769,8.512820512820513,274.66529042401226,650.2795237699373,567400.1432363596,252862.0168962646,10402.963087804483,rutting
6.0,8.512820512820513,263.9683814801244,619.602742705362,646644.1450808551,313936.1053450775,12169.931894207428,rutting
6.230769230769231,8.512820512820513,253.76300086458255,591.0356672208829,736239.5509390102,387809.24773330946,14220.429092274193,rutting
6.461538461538462,8.512820512820513,244.03054056999036,564.396200282606,837363.2200219954,476750.0195733084,16595.348831962197,rutting
6.6923076923076925,8.512820512820513,234.75150341129032,539.5201845856615,951306.5739737425,583356.7011109408,19340.79517841338,rutting
6.923076923076923,8.512820512820513,225.90607791936907,516.259515902793,1079483.2645420465,710595.2543335515,22508.617689651306,rutting
7.153846153846154,8.512820512820513,217.4745192895969,494.48043724967545,1223437.2714955283,861840.8303268414,26156.990614268463,rutting
7.384615384615385,8.512820512820513,209.43739986289313,474.06200934125593,1384851.4443859332,1040923.1601633381,30351.038399497284,rutting
7.615384615384616,8.512820512820513,201.77577183231327,454.8947470659454,1565556.5094142228,1252176.2274208385,35163.51053062114,rutting
7.846153846153847,8.512820512820513,194.47127084906006,436.8794086751181,1767540.5689167988,1500492.6656796057,40675.50906023428,rutting
8.076923076923077,8.512820512820513,187.50617975974217,419.9259231331591,1992959.1260399215,1791383.3688141017,46977.272530032446,rutting
8.307692307692308,8.512820512820513,180.86346535768652,403.952440959984,2244145.6711123353,2131042.844656151,54169.02033564692,rutting
8.538461538461538,8.512820512820513,174.52679677050344,388.88449448812617,2523622.8691143924,2526420.8829890504,62361.861932223976,fatigue
8.76923076923077,8.512820512820513,168.4805512541964,374.65425445334125,2834114.389527122,2985301.1464245482,71678.7756202755,fatigue
9.0,8.512820512820513,162.7098112612017,361.1998710397635,3178557.4207858844,3516387.327360844,82255.66198317704,fatigue
9.23076923076923,8.512820512820513,157.20035538490404,348.46488877364294,3560115.911634951,4129397.545978799,94242.47736546044,fatigue
9.461538461538462,8.512820512820513,151.93864494607118,336.39772591647903,3982194.580975064,4835167.693331385,107804.45308148336,fatigue
9.692307692307693,8.512820512820513,146.91180743515818,324.9512101951611,4448453.736419663,5645764.450357015,123123.40632469796,fatigue
9.923076923076923,8.512820512820513,142.10761766253674,314.08216379345095,4962824.939842379,6574608.738481308,140399.1490071349,fatigue
10.153846153846153,8.512820512820513,137.51447723173672,303.75103150165785,5529527.555829601,7636610.380752906,159851.0009963615,fatigue
10.384615384615385,8.512820512820513,133.121392795405,293.92154677667537,6153086.216261062,8848314.774521694,181719.41443317814,fatigue
10.615384615384617,8.512820512820513,128.9179534509078,284.5604312066051,6838349.231342662,10228062.3977741,206267.71600866018,fatigue
10.846153846153847,8.512820512820513,124.89430756320978,275.6371235111703,7590507.974407552,11796161.991552526,233783.97425511762,fatigue
11.076923076923077,8.512820512820513,121.04113925432077,267.12353475143095,8415117.264771521,13575078.280465767,264582.99906382256,fatigue
11.307692307692308,8.512820512820513,117.3496447631586,258.9938268812469,9318116.769945353,15589635.11209595,299008.4807846034,fatigue
11.538461538461538,8.512820512820513,113.81150885202644,251.22421215969658,10305853.445626318,17867234.91398512,337435.2763904175,fatigue
11.76923076923077,8.512820512820513,110.4188814129231,243.7927712688134,11385105.029152049,20438095.383626174,380271.85030535684,fatigue
12.0,8.512820512820513,107.1643544067723,236.67928825425267,12563104.599518653,23335504.342186283,427962.8775982437,fatigue
3.0,8.923076923076923,431.7616452289158,1232.869845790485,128057.34186628848,14424.348626497793,1743.3119514611064,rutting
3.230769230769231,8.923076923076923,418.78996571790566,1158.2592407964723,141580.3456143298,19075.424095934475,1966.4970080618637,rutting
3.4615384615384617,8.923076923076923,404.7753501925869,1089.3755576745523,158362.0889294436,25100.84929908456,2249.4233261479085,rutting
3.6923076923076925,8.923076923076923,390.295220079481,1025.8295596558241,178532.61069708652,32851.026116989924,2597.4715240248343,rutting
3.9230769230769234,8.923076923076923,375.73220473369264,967.2166909262279,202333.5031819553,42750.64560020031,3018.360364489111,rutting
4.153846153846154,8.923076923076923,361.3359275118023,913.1372833512497,230094.95909979666,55311.14411383104,3521.9099972973086,rutting
4.384615384615385,8.923076923076923,347.26567247817,863.2085366062315,262225.2566316241,71144.6985215664,4120.018357662465,rutting
4.615384615384615,8.923076923076923,333.6196650729977,817.071081859017,299206.84871507174,90979.8774646771,4826.758436469089,rutting
4.846153846153847,8.923076923076923,320.4550687069233,774.3920440772653,341596.18269127473,115679.06787919137,5658.552359042271,rutting
5.076923076923077,8.923076923076923,307.80158762720293,734.8658908837683,390025.765888202,146257.79880931802,6634.400516856717,rutting
5.307692307692308,8.923076923076923,295.6706908954832,698.2139251707101,445207.6798443119,183906.0893303196,7776.154933745533,rutting
5.538461538461538,8.923076923076923,284.0618505916959,664.1829865205318,507938.1004722619,230011.95512533915,9108.831677621994,rutting
5.769230769230769,8.923076923076923,272.96675130838275,632.5437298779011,579102.5713357977,286187.22007429425,10660.960154008782,rutting
6.0,8.923076923076923,262.3721250712977,603.0887183361824,659681.8825871437,354295.79602902534,12464.968817479508,rutting
6.230769230769231,8.923076923076923,252.26165694865492,575.630479201093,750758.4689832268,436484.6163700546,14557.607847333738,rutting
6.461538461538462,8.923076923076923,242.61726344710084,549.9996142702671,853523.2773488632,535217.4371650382,16980.409983762518,rutting
6.6923076923076925,8.923076923076923,233.41994812894916,526.0430168069722,969283.0777042828,653311.7535386777,19780.191186061587,rutting
6.923076923076923,8.923076923076923,224.65037250803368,503.62222247703625,1099468.208779537,793979.1175709867,23009.59315036704,rutting
7.153846153846154,8.923076923076923,216.28923529823356,482.6119052059711,1245640.7608647267,960869.1866798407,26727.670062445606,rutting
7.384615384615385,8.923076923076923,208.3175226720257,462.8985185836376,1409503.208512647,1158117.876804922,31000.52228834484,rutting
7.615384615384616,8.923076923076923,200.7166716559013,444.3790771393237,1592907.513355192,1390400.0414810558,35901.98003513498,rutting
7.846153846153847,8.923076923076923,193.46867495258238,426.96006820762364,1797864.7236375038,1662987.1447832847,41514.340350333056,rutting
8.076923076923077,8.923076923076923,186.55614616757165,410.55648330417887,2026555.1022165732,1981810.4419906435,47929.16117182301,rutting
8.307692307692308,8.923076923076923,179.96235815973137,395.09095731212375,2281338.8188128793,2353530.2257112516,55248.116487410465,fatigue
8.538461538461538,8.923076923076923,173.67126303795777,380.49300391844156,2564767.2453019065,2785611.736463124,63583.917010440855,fatigue
8.76923076923077,8.923076923076923,167.66749951667165,366.6983363395911,2879594.8948342106,3286408.374915939,73061.30112046769,fatigue
9.0,8.923076923076923,161.93639146781746,353.64826323473966,3228792.046634978,3865252.8880332,83818.10115120947,fatigue
9.23076923076923,8.923076923076923,156.4639402597603,341.28915068457496,3615558.0985280536,4532557.233300098,96006.39042785208,fatigue
9.461538461538462,8.923076923076923,151.23681264680252,329.57194212198243,4043335.6886433847,5299921.854340158,109793.71675876708,fatigue
9.692307692307693,8.923076923076923,146.24232542720594,318.451729079108,4515825.626502159,6180255.127871063,125364.42837039396,fatigue
9.923076923076923,8.923076923076923,141.46842772829598,307.88736652782825,5037002.671843591,7187903.766547319,142921.09853682923,fatigue
10.153846153846153,8.923076923076923,136.90368154100068,297.8411274187119,5611132.197275451,8338794.985176242,162686.0553968068,fatigue
10.384615384615385,8.923076923076923,132.53724097044793,288.2783917594171,6242787.768214687,9650591.259429492,184903.02367039546,fatigue
10.615384615384617,8.923076923076923,128.35883056563125,279.1673662171018,6936869.670742439,11142858.526766837,209838.88518655454,fatigue
10.846153846153847,8.923076923076923,124.35872302083907,270.47883078548256,7698624.415030409,12837248.699000267,237785.56531194132,fatigue
11.076923076923077,8.923076923076923,120.52771649221039,262.18590953300844,8533665.238988766,14757697.374804668,269062.0525325516,fatigue
11.307692307692308,8.923076923076923,116.85711173646823,254.26386285291326,9447993.633810861,16930637.658467446,304016.55858456146,fatigue
11.538461538461538,8.923076923076923,113.33868925053706,246.6898989777536,10448021.910203898,19385231.008098226,343028.82666081516,fatigue
11.76923076923077,8.923076923076923,109.96468656726576,239.4430028091718,11540596.821334511,22153616.05215945,386512.59533618705,fatigue
12.0,8.923076923076923,106.72777584197763,232.50378035627085,12733024.255910877,25271176.32720662,434918.22595986305,fatigue
3.0,9.333333333333332,428.48813315141155,1185.4846655785238,131305.2519257316,17190.975640323322,1796.5042333406136,rutting
3.230769230769231,9.333333333333332,415.6779447008638,1115.2721756358274,145098.67817553395,22594.800354023206,2025.2837378408724,rutting
3.4615384615384617,9.333333333333332,401.82944442445444,1050.2916146953114,162215.09381285647,29561.620486960528,2315.2571957801256,rutting
3.6923076923076925,9.333333333333332,387.51486718672624,990.2108270888094,182782.94122147156,38482.19800523086,2671.8527628825505,rutting
3.9230769230769234,9.333333333333332,373.1134447844003,934.6777943937534,207044.78039023702,49828.660534790426,3102.8935159180187,rutting
4.153846153846154,9.333333333333332,358.8726607167454,883.3400835796712,235333.58524911804,64167.906865781995,3618.3487350135006,rutting
4.384615384615385,9.333333333333332,344.95053574631976,835.8567351485601,268061.8292849313,82176.63917021964,4230.305193850243,rutting
4.615384615384615,9.333333333333332,331.4446366267524,791.9050911528869,305717.357494705,104658.14328392623,4953.062916459662,rutting
4.846153846153847,9.333333333333332,318.4118795348704,751.1842931132387,348863.08881964494,132560.94081612816,5803.30978617688,rutting
5.076923076923077,9.333333333333332,305.88199632465256,713.4166303514726,398139.02329261426,166999.440300454,6800.352485429486,rutting
5.307692307692308,9.333333333333332,293.8666623723449,678.3475358896618,454265.73499085795,209276.72013267668,7966.392563968456,rutting
5.538461538461538,9.333333333333332,282.3656675721509,645.7447633149866,518048.8963976621,260909.58481330817,9326.84225568208,rutting
5.769230769230769,9.333333333333332,271.37107925618005,615.3970981513633,590384.5747443599,323656.04914207885,10910.677789726475,rutting
6.0,9.333333333333332,260.870045225939,587.1128353325803,672265.1489311998,399545.42340584507,12750.829694320408,rutting
6.230769230769231,9.333333333333332,250.8466778850944,560.7181720229994,764785.7578875661,490911.19683421473,14884.61062946185,rutting
6.461538461538462,9.333333333333332,241.2833184997593,536.0556096112209,869151.2289121662,600426.9468159504,17354.181948832535,rutting
6.6923076923076925,9.333333333333332,232.1613838125045,512.9824215495739,986683.4587676394,731145.5372723973,20207.0606630224,rutting
6.923076923076923,9.333333333333332,223.46193148292966,491.3692189521384,1118829.2370157873,886541.910449414,23496.66885452703,rutting
7.153846153846154,9.333333333333332,215.16603629693498,471.09862952200194,1267168.5134251711,1070559.8211557064,27282.92793316503,rutting
7.384615384615385,9.333333333333332,207.2550389993687,452.06409476607007,1433423.1209316233,1287662.9098596203,31632.900446825675,rutting
7.615384615384616,9.333333333333332,199.71070931365014,434.16878374824955,1619465.9734477974,1542890.5596837678,36621.48249044146,rutting
7.846153846153847,9.333333333333332,192.51535104869433,417.3246175833882,1827330.7642335931,1841919.030870339,42332.15009097941,fatigue
8.076923076923077,9.333333333333332,185.6518680060127,401.45139662782356,2059222.1957655624,2191128.413544763,48857.76328832827,fatigue
8.307692307692308,9.333333333333332,179.10380323101478,386.4760212839109,2317526.776180203,2597675.9846248976,56301.431978634326,fatigue
8.538461538461538,9.333333333333332,172.85536001733254,372.3317970909885,2604824.220470241,3069576.5968330163,64777.44793389725,fatigue
8.76923076923077,9.333333333333332,166.8914103065755,358.9578150341782,2923899.496730052,3615790.7665836755,74412.28775486386,fatigue
9.0,9.333333333333332,161.1974942797452,346.29839856298605,3277755.558928068,4246321.16292811,85345.69184883419,fatigue
9.23076923076923,9.333333333333332,155.75981370797774,334.3026095338692,3669626.808000532,4972318.231854605,97731.82484584162,fatigue
9.461538461538462,9.333333333333332,150.56522081536414,322.92380607980687,4102993.322592891,5806195.719357091,111740.52317222724,fatigue
9.692307692307693,9.333333333333332,145.6012038676876,312.1192462025661,4581595.899623633,6761756.883187415,127558.63578737479,fatigue
9.923076923076923,9.333333333333332,140.85587034539466,301.8497316403734,5109451.943116874,7854332.207530084,145391.46435552972,fatigue
10.153846153846153,9.333333333333332,136.3179283246683,292.07928726203636,5690872.237558756,9100929.457405085,165464.30936937753,fatigue
10.384615384615385,9.333333333333332,131.97666653534668,282.77487186690274,6330478.6394900745,10520396.930766007,188024.12896527466,fatigue
10.615384615384617,9.333333333333332,127.82193346074348,273.9061168247471,7033222.718266234,12133600.78629328,213341.3173724602,fatigue
10.846153846153847,9.333333333333332,123.8441157737745,265.4450894724619,7804405.373987037,13963617.343924807,241711.6101210553,fatigue
11.076923076923077,9.333333333333332,120.0341163540044,257.36607859983854,8649697.457619064,16035941.273280112,273458.12329791655,fatigue
11.307692307692308,9.333333333333332,116.38333209351693,249.64539971137927,9575161.415365925,18378710.602209177,308933.534286722,fatigue
11.538461538461538,9.333333333333332,112.8836316708455,242.2612180518906,10587273.976450825,21022949.493597385,348522.411560878,fatigue
11.76923076923077,9.333333333333332,109.52733344851423,235.19338763798012,11692949.900696248,24002829.752974,392643.7012161553,fatigue
12.0,9.333333333333332,106.30718362913666,228.42330475217761,12899566.79965046,27355952.04211631,441753.3780358794,fatigue
3.0,9.743589743589745,425.51236497824084,1140.319894919504,134351.55083778812,20456.159865828686,1846.6345162891319,rutting
3.230769230769231,9.743589743589745,412.8364151586644,1074.2264886698645,148411.4102425863,26724.925231534897,2080.896493860652,rutting
3.4615384615384617,9.743589743589745,399.1288806779534,1012.9118418615933,165855.27689617887,34768.69427428008,2377.7428294224383,rutting
3.6923076923076925,9.743589743589745,384.95690321631906,956.0942314288667,186810.56048983405,45022.647224340006,2742.6566131498325,rutting
3.9230769230769234,9.743589743589745,370.69627793205296,903.4684876055628,211521.10383910223,58010.96754252051,3183.568311970759,rutting
4.153846153846154,9.743589743589745,356.5922349452237,854.7246176352845,240322.82517868732,74361.25272522424,3710.5966929518104,rutting
4.384615384615385,9.743589743589745,342.8013805609431,809.5594979298093,273632.4579291602,94820.64329478164,4336.015859947627,rutting
4.615384615384615,9.743589743589745,329.4204568904266,767.683853671413,311943.23663695203,120273.7959601385,5074.349974878481,rutting
4.846153846153847,9.743589743589745,316.5059658669359,728.8260851073999,355824.5013866948,151762.82974333374,5942.548672981026,rutting
5.076923076923077,9.743589743589745,304.0875067940918,692.7340197026139,405923.658721743,190509.37793084813,6960.219972800314,rutting
5.307692307692308,9.743589743589745,292.17681225913344,659.1753290012377,462969.6613159097,237938.8850955887,8149.909140805839,rutting
5.538461538461538,9.743589743589745,280.7738538067453,627.9371116022534,527777.5418541849,295707.2983248334,9537.417965256154,rutting
5.769230769230769,9.743589743589745,269.8709587582514,598.8249796120975,601253.73599769,365730.31630301673,11152.16210886333,rutting
6.0,9.743589743589745,259.45558099599606,571.6618733207331,684402.0396317316,450215.3799332986,13027.566009203716,rutting
6.230769230769231,9.743589743589745,249.51216280186955,546.2867518512687,778330.1090438582,551696.614278252,15201.495857975284,rutting
6.461538461538462,9.743589743589745,240.02338393979275,522.5532550531237,884256.4509675014,673072.9638561172,17716.73186623357,rutting
6.6923076923076925,9.743589743589745,230.97099814640512,500.32839625100746,1003517.8739702817,817649.8013779606,20621.481499896843,rutting
6.923076923076923,9.743589743589745,222.33639200665368,479.4913213425839,1137577.3895361505,989184.3330581455,23969.93574969772,rutting
7.153846153846154,9.743589743589745,214.1009570751145,459.932153543258,1288032.5636237063,1191935.170538745,27822.87083752243,rutting
7.384615384615385,9.743589743589745,206.24633632124934,441.55093233676274,1456624.3291915678,1430716.48888403,32248.298085926293,rutting
7.615384615384616,9.743589743589745,198.75458590967264,424.25664821212,1645246.2780523924,1710957.2405863497,37322.16500383277,fatigue
7.846153846153847,9.743589743589745,191.6082798271924,407.96637038367294,1855954.4568959195,2038765.9456962957,43129.11097463938,fatigue
8.076923076923077,9.743589743589745,184.79057580024133,392.6044620907519,2090977.6976228904,2421001.62682937,49763.281273688444,fatigue
8.307692307692308,9.743589743589745,178.2852548633572,378.1018766898917,2352728.516358668,2865351.503937865,57329.20348795103,fatigue
8.538461538461538,9.743589743589745,172.07674286524406,364.39552718573174,2643814.6187214614,3380416.1066957447,65942.73075786883,fatigue
8.76923076923077,9.743589743589745,166.15011947517715,351.42772181440296,2967051.0511499173,3975802.5017538047,75732.05660509931,fatigue
9.0,9.743589743589745,160.49111843553294,339.1456585958469,3325473.039395568,4662226.367890014,86838.80644577267,fatigue
9.23076923076923,9.743589743589745,155.08612159717254,327.5009722690651,3722349.555722259,5451623.68435254,99419.21121264424,fatigue
9.461538461538462,9.743589743589745,149.9221484720893,316.44932762004123,4161197.6560066296,6357272.826782076,113645.36881766749,fatigue
9.692307692307693,9.743589743589745,144.98684250670902,305.95005384050467,4645797.626894546,7393927.891426334,129706.59947627762,fatigue
9.923076923076923,9.743589743589745,140.26845492839112,295.9658151741677,5180208.981542917,8577964.092381923,147810.90118421728,fatigue
10.153846153846153,9.743589743589745,135.75582678583456,286.46231368949793,5768787.340376006,9927536.098742606,168186.51188609566,fatigue
10.384615384615385,9.743589743589745,131.43836965029325,277.4080205497882,6416202.230818754,11462750.1991763,191083.58510176203,fatigue
10.615384615384617,9.743589743589745,127.30604534140036,268.77393262592994,7127455.837246772,13205851.200855978,216775.9859825556,fatigue
10.846153846153847,9.743589743589745,123.34934497092195,260.5333517138194,7907902.729507838,15181424.987980127,245563.21495537774,fatigue
11.076923076923077,9.743589743589745,119.55926754798301,252.66168397907128,8763270.595414938,17416617.682371356,277772.46627981134,fatigue
11.307692307692308,9.743589743589745,115.9272983525612,245.1362575612132,9699681.999653447,19941372.36472733,313760.82899346226,fatigue
11.538461538461538,9.743589743589745,112.44538725536763,237.9361565330743,10723677.18864955,22788684.3298489,353917.63785506773,fatigue
11.76923076923077,9.743589743589745,109.10592713859683,231.042069634632,11842237.958149359,25994875.86225606,398666.98201486404,fatigue
12.0,9.743589743589745,105.90173255153293,224.43615238958907,13062812.5975947,29599891.529724237,448470.3792487266,fatigue
3.0,10.153846153846153,422.804299495193,1097.2811509107585,137204.36718866648,24301.29000484139,1893.7875203443987,rutting
3.230769230769231,10.153846153846153,410.2391638883936,1035.0440424809433,151526.12862842478,31561.81497461316,2133.4121356524884,rutting
3.4615384615384617,10.153846153846153,396.65077098182417,977.1710864452655,169289.86536763798,40835.15785444411,2436.9514648951,rutting
3.6923076923076925,10.153846153846153,382.6013147355442,923.4250258704485,190622.46908272433,52605.30076532597,2809.9502890827066,rutting
3.9230769230769234,10.153846153846153,368.46316947241786,873.5423961909665,215769.35093331413,67453.46105515833,3260.4491728202174,rutting
4.153846153846154,10.153846153846153,354.4792510314037,827.2512809207095,245069.5184061312,86073.56586819213,3798.7165160522522,rutting
