E_AC_ksi,E_BASE_ksi,eps_t_microstrain,eps_c_microstrain,Nf_AI,Nd_AI,Nf_MEPDG,governing_AI
1168.18544625431,17.012542798525892,166.84698309637014,387.8188503055351,1417778.156922748,2557649.3372608377,25118.82149601518,fatigue
1261.454338590822,17.012542798525892,157.62293914180336,372.869451999696,1601043.9773024183,3049810.3771399334,28497.480790199366,fatigue
1362.1698964422794,17.012542798525892,148.84759631890293,358.33192633518087,1810448.6335228079,3644151.7094760817,32383.160976261897,fatigue
1470.926667743175,17.012542798525892,140.50521065562032,344.20645568341706,2049908.8323773623,4363087.648352992,36856.19351634289,fatigue
1588.3666696268983,17.012542798525892,132.57995555545398,330.4920780237415,2323948.218688508,5234179.516080032,42010.12692870669,fatigue
1715.1831784058381,17.012542798525892,125.05599681882897,317.1867311597822,2637794.208245346,6291371.723860989,47953.97178328366,fatigue
1852.1248221466276,17.012542798525892,117.91755997860088,304.2873072977133,2997490.958437561,7576539.868309918,54814.8440456445,fatigue
2000.0000000000002,17.012542798525892,111.14899075944433,291.7897181796562,3410031.3617510735,9141434.052049631,62741.08231630514,fatigue
100.0,18.047217668271703,713.1719462935009,1014.6957910728421,97062.34667270101,34495.86272466816,1888.1078059804581,rutting
107.98408271867898,18.047217668271703,691.0311642315663,993.7163748040185,100840.99780837193,37878.14298659749,1938.1332766333562,rutting
116.60562120594504,18.047217668271703,668.7925630166093,972.6305779012715,105172.09207900273,41695.56068712214,1998.72445543052,rutting
125.9155104576573,18.047217668271703,646.5269278131707,951.4560891017196,110104.44327480813,46013.60058242272,2070.576872702308,rutting
135.96870896824353,18.047217668271703,624.3016882454739,930.2115489517246,115694.53734796443,50908.72952243015,2154.5382203888857,rutting
146.824563163788,18.047217668271703,602.1805455624019,908.916456569319,122007.44286893573,56470.39849813737,2251.6226140296967,rutting
158.5471577381239,18.047217668271703,580.2231780824419,887.5910637537174,129117.87064604946,62803.43581774643,2363.0280229752643,rutting
171.20569396005033,18.047217668271703,558.4850216466468,866.2562589827613,137111.4033783664,70030.91218481945,2490.157235645441,rutting
184.87489818490914,18.047217668271703,537.0171206418877,844.9334438338585,146085.9196818824,78297.57590563851,2634.642807088718,rutting
199.63546298206583,18.047217668271703,515.8660442661354,823.6444042971883,156153.24083707368,87773.97781999888,2798.3765273784225,rutting
215.57452348237172,18.047217668271703,495.0738620779406,802.4111793320805,167441.03323834212,98661.43173076042,2983.5440537368095,rutting
232.78617175760255,18.047217668271703,474.67817248193086,781.2559288574255,180095.00488299964,111197.9882156067,3192.665469254204,rutting
251.37201226837567,18.047217668271703,454.71217762403876,760.2008031736312,194281.4404343795,125665.63911434154,3428.642669596167,rutting
271.4417616594907,18.047217668271703,435.2047981741307,739.2678155942943,210190.12656321636,142399.0183965576,3694.814639540434,rutting
293.11389644342387,18.047217668271703,416.18082162850845,718.478719827175,228037.7275660076,161795.92463074118,3995.021867444481,rutting
316.51635239540985,18.047217668271703,397.6610780392674,697.8548933921063,248071.68085401744,184330.06350165635,4333.681362311139,rutting
341.78727978880517,18.047217668271703,379.6626374424717,677.4172281037635,270574.6930032147,210566.4989878372,4715.873990193522,rutting
369.07585892906616,18.047217668271703,362.19902368573696,657.1860283851952,295869.92988561484,241180.41292557956,5147.446140295875,rutting
398.54318080063774,18.047217668271703,345.280439824567,637.1809179195689,324327.00923390855,276979.90973779315,5635.1280733042995,rutting
430.36319802541544,18.047217668271703,328.91400074576114,617.4207548989747,356368.9211343301,318933.77231201006,6186.671703418871,rutting
464.7237517465168,18.047217668271703,313.10396916931126,597.9235558975796,392480.0217592426,368205.2841372694,6811.011030870732,rutting
501.8276804993071,18.047217668271703,297.8519916649288,578.706428189613,433215.26856609253,426193.4915817347,7518.448984744028,rutting
541.8940176155999,18.047217668271703,283.15733178673617,559.7855101590196,479210.8917062003,494583.60083153116,8320.875070152555,fatigue
585.1592842296022,18.047217668271703,269.01709787374875,541.1759193153468,531196.7271058322,575408.6019183072,9232.018955352762,fatigue
631.8788855185242,18.047217668271703,255.42646348113584,522.8917073471401,590010.4723259779,671124.7069168336,10267.746002606966,fatigue
682.32861842019,18.047217668271703,242.37887879645353,504.9458216159797,656614.1677525789,784703.8055145706,11446.40176506046,fatigue
736.8062997280774,18.047217668271703,229.8662717559444,487.3500725245667,732113.2539851728,919746.9102267134,12789.213669261191,fatigue
795.6335241748048,18.047217668271703,217.87923790926203,470.1151062810429,817778.6127898492,1080623.52578532,14320.759514418734,fatigue
859.157562882462,18.047217668271703,206.40721838734265,453.25038272445386,915072.0652738116,1272643.0842476238,16069.51408840331,fatigue
927.7534133867852,18.047217668271703,195.43866560822042,436.764158063746,1025675.8790056288,1502266.1054570933,18068.48718028526,fatigue
1001.8260133369538,18.047217668271703,184.96119660925572,420.6634726007754,1151526.9280840263,1777364.6571189074,20355.968625964822,fatigue
1081.8126309390202,18.047217668271703,174.96173412074853,404.9541437381724,1294856.2596357914,2107544.1103094616,22976.398838696296,fatigue
1168.18544625431,18.047217668271703,165.42663569385107,389.6407647941791,1458234.9505459282,2504541.257549833,25981.386650557382,fatigue
1261.454338590822,18.047217668271703,156.34181136300703,374.7267103356975,1644627.2938246913,2982717.7666704226,29430.90034773969,fatigue
1362.1698964422794,18.047217668271703,147.69283045790752,360.2141488757444,1857452.5402495908,3559672.92452452,33394.662673192506,fatigue
1470.926667743175,18.047217668271703,139.46501828026138,346.1040638427554,2100656.6442202576,4257005.991563557,37953.786479209746,fatigue
1588.3666696268983,18.047217668271703,131.64354342556268,332.3962837022916,2378795.7308055703,5101266.645671083,43202.694863991994,fatigue
1715.1831784058381,18.047217668271703,124.21349655950415,319.0895219888061,2697133.3228557315,6125142.466617469,49251.378290832545,fatigue
1852.1248221466276,18.047217668271703,117.15996145425984,306.1814277862636,3061753.7535381992,7368945.88335763,56228.05169207214,fatigue
2000.0000000000002,18.047217668271703,110.46807905446802,293.6686468894714,3479694.653348502,8882480.3619408,64282.28729281444,fatigue
100.0,19.144819761699576,690.064981542197,1005.6848205123509,108174.80324800684,35901.34730907215,2150.3897439672664,rutting
107.98408271867898,19.144819761699576,669.4070630860182,985.2756174224697,111963.66369931455,39352.71222942705,2197.4125388563984,rutting
116.60562120594504,19.144819761699576,648.5890871975246,964.7535248149762,116343.61389956258,43241.47952150323,2256.126104584541,rutting
125.9155104576573,19.144819761699576,627.6807204564366,944.13461036728,121363.20850081166,47632.76569271809,2327.1801496272196,rutting
135.96870896824353,19.144819761699576,606.7487976590072,923.4359487322761,127079.00736115912,52602.51504614709,2411.389440292372,rutting
146.824563163788,19.144819761699576,585.8569065249222,902.6755447034826,133556.4782438521,58239.45936142793,2509.7471066897456,rutting
158.5471577381239,19.144819761699576,565.0650481809909,881.8722417496992,140871.05252493062,64647.45826859689,2623.441334860521,rutting
171.20569396005033,19.144819761699576,544.4293713500641,861.0456183562853,149109.35462708664,71948.298581464,2753.8757892810213,rutting
184.87489818490914,19.144819761699576,524.0019768676252,840.2158746595725,158370.62940922464,80285.04770842647,2902.69419471119,rutting
199.63546298206583,19.144819761699576,503.83078810714534,819.4037118426322,168768.39578976386,89826.07687849832,3071.80960144557,rutting
215.57452348237172,19.144819761699576,483.95948211190705,798.6302066842991,180432.35955368346,100769.89517579439,3263.4389657456736,rutting
232.78617175760255,19.144819761699576,464.4274756900986,777.9166835288161,193510.62368894895,113350.96633717154,3480.143800209904,rutting
251.37201226837567,19.144819761699576,445.2699604094453,757.2845857794969,208172.24083314402,127846.71825793799,3724.877790071002,rutting
271.4417616594907,19.144819761699576,426.51798030106727,736.7553488246302,224610.15961915752,144586.00180491238,4001.042434337332,rutting
293.11389644342387,19.144819761699576,408.19854612069497,716.3502760846436,243044.62504308918,163959.31287860288,4312.551959267348,rutting
316.51635239540985,19.144819761699576,390.3347801891128,696.0904196327891,263727.1026145895,186431.16220397878,4663.908970444329,rutting
341.78727978880517,19.144819761699576,372.94608611387724,675.9964665933845,286944.80719240813,212555.06417138796,5060.292563965419,rutting
369.07585892906616,19.144819761699576,356.04833805370725,656.088632267567,313025.9302898328,242991.72305714813,5507.660913080797,rutting
398.54318080063774,19.144819761699576,339.6540846011143,636.3865606826479,342345.67452563427,278531.126930692,6012.870691105499,rutting
430.36319802541544,19.144819761699576,323.772762806456,616.9092330136948,375333.2211092115,320119.4224893562,6583.816092860175,rutting
464.7237517465168,19.144819761699576,308.41091832995363,597.6748840918725,412479.7761485122,368891.6454330894,7229.590684980718,rutting
501.8276804993071,19.144819761699576,293.57242817304785,578.7009270008391,454347.8645842345,426211.63016884355,7960.675861615111,rutting
541.8940176155999,19.144819761699576,279.2587228960538,560.0038855782622,501582.0671898613,493720.7313876566,8789.160319870396,rutting
585.1592842296022,19.144819761699576,265.46900566764543,541.5993344922719,554921.4269380546,573397.3732182047,9728.995715103998,fatigue
631.8788855185242,19.144819761699576,252.20046590840778,523.5018464603505,615213.78684475,667629.9179803036,10796.294529267754,fatigue
682.32861842019,19.144819761699576,239.4484856826323,505.7249461268242,683432.3630415911,779305.9398323293,12009.677209639784,fatigue
736.8062997280774,19.144819761699576,227.2068373585885,488.28107011937436,760694.9053647962,911921.7291137,13390.676839195341,fatigue
795.6335241748048,19.144819761699576,215.46787139744197,471.18153286549637,848285.854494584,1069716.7796160209,14964.21101884218,fatigue
859.157562882462,19.144819761699576,204.2226934451111,454.436497863924,947681.9712422016,1257839.1729457518,16759.132319139087,fatigue
927.7534133867852,19.144819761699576,193.46133018986623,438.05495426605756,1060581.9919393077,1482549.2352721943,18808.8706484141,fatigue
1001.8260133369538,19.144819761699576,183.172883711289,422.0446988162345,1188940.9564656187,1751470.6841587136,21152.183251403258,fatigue
1081.8126309390202,19.144819761699576,173.34567428255784,406.41232341072475,1335009.965233198,2073900.8128157512,23834.030879122663,fatigue
1168.18544625431,19.144819761699576,163.9673717966034,391.1632087435778,1501382.2520654218,2461194.213045457,26906.602057052918,fatigue
1261.454338590822,19.144819761699576,155.0251161656871,376.30152469121236,1691046.615784662,2927238.293876562,30430.51144822698,fatigue
1362.1698964422794,19.144819761699576,146.5056271913409,361.8302382248448,1907449.4397988846,3489043.6405699207,34476.20321161155,fatigue
1470.926667743175,19.144819761699576,138.39530451559665,347.7511297108373,2154566.752473088,4167478.376950052,39125.59617857015,fatigue
1588.3666696268983,19.144819761699576,130.6803183437515,334.064818448191,2436988.0492553506,4988183.530619472,44474.01483506981,fatigue
1715.1831784058381,19.144819761699576,123.34669167332065,320.77079819012556,2760013.9195025386,5982716.459160072,50632.458775300314,fatigue
1852.1248221466276,19.144819761699576,116.38037477436563,307.8674832006837,3129769.907461202,7189982.330289516,57730.273809269835,fatigue
2000.0000000000002,19.144819761699576,109.767312645521,295.3522651133169,3553339.5005253884,8658030.310617127,65918.30065334114,fatigue
100.0,20.309176209047358,667.0148888669572,995.8193210445316,120971.49406627893,37521.33972502644,2459.1526986615972,rutting
107.98408271867898,20.309176209047358,647.8051406357133,975.982441321679,124726.96630438948,41058.28429108163,2501.3329733068913,rutting
116.60562120594504,20.309176209047358,628.3779425591466,956.027929985612,129118.81714497178,45036.627730158805,2556.58217936385,rutting
125.9155104576573,20.309176209047358,608.8014611273773,935.9702228393332,134194.87251297678,49521.35657619818,2625.4796169257684,rutting
135.96870896824353,20.309176209047358,589.1415559029468,915.8247999038838,140011.36563113125,54588.17029445152,2708.786199253798,rutting
146.824563163788,20.309176209047358,569.4613268970542,895.6081262418359,146633.8249477235,60325.40570749571,2807.4563192948945,rutting
158.5471577381239,20.309176209047358,549.8207343957265,875.3375763603902,154138.11989636516,66836.33307790145,2922.653396079005,rutting
171.20569396005033,20.309176209047358,530.2762903865275,855.0313444810795,162611.68494247994,74241.89990362743,3055.7694112439503,rutting
184.87489818490914,20.309176209047358,510.88081931105717,834.7083430702935,172154.94593806288,82684.01479523345,3208.448836812071,rutting
199.63546298206583,20.309176209047358,491.6832846919104,814.3880920583359,182882.97690736447,92329.48375578782,3382.617455756073,rutting
215.57452348237172,20.309176209047358,472.7286772560278,794.090601144143,194927.4201084257,103374.73561078066,3580.516689268259,rutting
232.78617175760255,20.309176209047358,454.05795949079163,773.8362474975459,208438.70765945167,116051.50326869256,3804.7441717194583,rutting
251.37201226837567,20.309176209047358,435.70806110836855,753.645651040459,223588.62930116194,130633.66420844909,4058.301459158776,rutting
271.4417616594907,20.309176209047358,417.7119196355388,733.5395493210485,240573.29812060753,147445.48866502888,4344.649923392392,rutting
293.11389644342387,20.309176209047358,400.09856026482396,713.5386737986939,259616.57444282298,166871.59937091067,4667.7760752261875,rutting
316.51635239540985,20.309176209047358,382.8932091703995,693.6636291392705,280974.0177818247,189369.01482730592,5032.26778200438,rutting
341.78727978880517,20.309176209047358,366.117434681185,673.9347768865644,304937.4479361468,215481.73192482252,5443.403101468364,rutting
369.07585892906616,20.309176209047358,349.78931098659655,654.3721246324227,331840.20925199846,245858.40703447547,5907.253752383377,rutting
398.54318080063774,20.309176209047358,333.9235994027517,634.9952215616958,362063.24703131797,281273.8220826208,6430.805589513746,rutting
430.36319802541544,20.309176209047358,318.53194262617126,615.8230610044357,396042.1223479905,322654.9793864619,7022.098854738291,rutting
464.7237517465168,20.309176209047358,303.62306782902175,596.8739903938866,434275.1115210985,371112.86338060384,7690.391447189919,rutting
501.8276804993071,20.309176209047358,289.2029948888736,578.1656288118945,477332.5596107197,427981.1478534089,8446.349004826774,rutting
541.8940176155999,20.309176209047358,275.2752464844322,559.7147921112826,525867.6840586615,494863.42529430625,9302.266231473852,rutting
585.1592842296022,20.309176209047358,261.8410572172086,541.5374254453857,580629.0556010173,573690.9047424067,10272.324653457847,rutting
631.8788855185242,20.309176209047358,248.89957933132393,523.6485429160639,642475.019558882,666792.984214187,11372.892868096424,fatigue
682.32861842019,20.309176209047358,236.4480829952081,506.06217397975536,712390.3624490534,776983.6763188398,12622.876376245133,fatigue
736.8062997280774,20.309176209047358,224.48214947763057,488.79131623125835,791505.5776186187,907667.5802437288,14044.125301723638,fatigue
795.6335241748048,20.309176209047358,212.99585589514356,471.84789421901485,881119.1406058031,1062969.9871905115,15661.909727086484,fatigue
859.157562882462,20.309176209047358,201.9819505282425,455.2427240320633,982723.2717706794,1247896.827314497,17505.474061294743,fatigue
927.7534133867852,20.309176209047358,191.43201799923094,438.98548353176324,1098033.7423961961,1468531.5755980108,19608.683853877465,fatigue
1001.8260133369538,20.309176209047358,181.336633875587,423.08468827037393,1229024.3733547803,1732278.010855808,22010.780848134935,fatigue
1081.8126309390202,20.309176209047358,171.68550850780713,407.5476733289401,1377966.9855371711,2048159.968160542,24757.264904238455,fatigue
1168.18544625431,20.309176209047358,162.46762012903957,392.38058150036596,1547477.6921723671,2427192.0721839545,27900.92482198357,fatigue
1261.454338590822,20.309176209047358,153.67133743354444,377.5883584192858,1740570.5793386702,2882839.0579290725,31503.04417570162,fatigue
1362.1698964422794,20.309176209047358,145.28453201025312,363.17475537714455,1960720.007704185,3431585.8972966126,35634.813191332476,fatigue
1470.926667743175,20.309176209047358,137.29468113452992,349.1423406388605,2211932.99225005,4093646.841890961,40378.98363207985,fatigue
1588.3666696268983,20.309176209047358,129.68896151431275,335.49252008005533,2498833.3850782113,4893849.037026433,45831.81083808311,fatigue
1715.1831784058381,20.309176209047358,122.45433464560045,322.2255678801778,2826759.9084839313,5862736.042979433,52105.33575767483,fatigue
1852.1248221466276,20.309176209047358,115.57762445735483,309.3406678323624,3201880.4720276454,7037949.045962621,59330.07033885383,fatigue
2000.0000000000002,20.309176209047358,109.04558791937109,296.83596556923584,3631325.670994702,8465959.570358098,67658.16241025743,fatigue
100.0,21.544346900318832,644.0477183501604,985.1389138462845,135757.48329570596,39377.16617470805,2824.1149985675543,rutting
107.98408271867898,21.544346900318832,626.2492440010142,965.8741202188044,139421.18303631558,43017.328905684786,2858.996299870214,rutting
116.60562120594504,21.544346900318832,608.1808052540965,946.4886721783187,143774.8686808671,47104.66434000881,2908.6528186308155,rutting
125.9155104576573,21.544346900318832,589.9087115653731,926.9953820862602,148864.99807424366,51704.26484159443,2973.559683615188,rutting
135.96870896824353,21.544346900318832,571.4974868972,907.4081253282981,154746.92952387416,56891.859063178534,3054.395187949848,rutting
146.824563163788,21.544346900318832,553.0093852039629,887.7417997982759,161485.78519179748,62755.70787203368,3152.0505325961644,rutting
158.5471577381239,21.544346900318832,534.5039742670938,868.0122673952399,169157.47849419282,69398.86420368208,3267.643651281558,rutting
171.20569396005033,21.544346900318832,516.0377882539284,848.2362796244865,177849.9255416148,76941.87096392199,3402.537376618293,rutting
184.87489818490914,21.544346900318832,497.664047853903,828.4313895606197,187664.46429399322,85525.98693372923,3558.362306779719,rutting
199.63546298206583,21.544346900318832,479.4324455522252,808.6158525188579,198717.50927552764,95317.04998800535,3737.0448400831483,rutting
215.57452348237172,21.544346900318832,461.388992544489,788.8085177992624,211142.47448294767,106510.11062562125,3940.840963753491,rutting
232.78617175760255,21.544346900318832,443.5759229742675,769.0287138263601,225092.0026271538,119334.99782237272,4172.376515903656,rutting
251.37201226837567,21.544346900318832,426.03165057912963,749.2961289132509,240740.5451900401,134063.0147929137,4434.694789611284,rutting
271.4417616594907,21.544346900318832,408.7907724417862,729.6306897434971,258287.34509007615,151015.00590685365,4731.31251855156,rutting
293.11389644342387,21.544346900318832,391.88411434008253,710.0524394942182,277959.8821875958,170571.08963475723,5066.285479123434,rutting
316.51635239540985,21.544346900318832,375.3388121474252,690.5814173273159,300017.85160251515,193182.41833967407,5444.285169126656,rutting
341.78727978880517,21.544346900318832,359.17842382757783,671.237540759529,324757.7560695137,219385.40687938823,5870.688283263057,rutting
369.07585892906616,21.544346900318832,343.42306676835756,652.0404921926171,352518.2065560643,249818.97194673313,6351.681007332544,rutting
398.54318080063774,21.544346900318832,328.08957548258667,633.0096106484497,383686.0403915144,285245.4473337919,6894.380503253268,rutting
430.36319802541544,21.544346900318832,313.19167504876543,614.1637895168016,418703.3835190203,326575.99244988523,7506.9763644311715,rutting
464.7237517465168,21.544346900318832,298.7401660480869,595.5213808925648,458075.80355733144,374901.49943730206,8198.895295449369,rutting
501.8276804993071,21.544346900318832,284.74311716145223,577.1001068612795,502381.72358085064,431530.2368601817,8980.992823204082,rutting
541.8940176155999,21.544346900318832,271.206062006012,558.9169778947223,552283.2934071999,498033.75617809116,9865.776492290172,rutting
585.1592842296022,21.544346900318832,258.1321972045508,540.9882183496483,608538.9463317865,576302.9448972804,10867.665752087985,rutting
631.8788855185242,21.544346900318832,245.52257908465552,523.3291989301914,672017.9053999695,668616.5549106086,12003.294626374003,rutting
682.32861842019,21.544346900318832,233.37631679248918,505.95437588482736,743716.9453419821,777725.0882678116,13291.864292220369,fatigue
736.8062997280774,21.544346900318832,221.69075997451196,488.8772366672332,824779.7652865242,906953.613672756,14755.553912466166,fatigue
795.6335241748048,21.544346900318832,210.46167952762028,472.1102518000295,916519.3846251287,1060327.9513855719,16419.999500565555,fatigue
859.157562882462,21.544346900318832,199.68344024272164,455.6648327404693,1020444.0415258056,1242729.7480086025,18314.85229164298,fatigue
927.7534133867852,21.544346900318832,189.3491644681446,439.5512956536933,1138287.1525596355,1460087.3250303292,20474.43010263277,fatigue
1001.8260133369538,21.544346900318832,179.45088619685006,423.778831143328,1272041.9851241412,1719610.902162561,22938.47755343768,fatigue
1081.8126309390202,21.544346900318832,169.97969523435506,408.35548015804096,1424001.8047815596,2030082.9666995911,25753.05387144396,fatigue
1168.18544625431,21.544346900318832,160.92587133133173,393.28811646968705,1596806.3908928558,2402217.310357833,28971.570413658756,fatigue
1261.454338590822,21.544346900318832,152.27900836440438,378.58243628427135,1793495.970412885,2849103.749727137,32656.004137238833,fatigue
1362.1698964422794,21.544346900318832,144.0281288187864,364.24295568085256,2017573.8067359494,3386759.998642691,36878.31818103645,fatigue
1470.926667743175,21.544346900318832,136.16178896527305,350.2730166557194,2273078.9044374595,4034817.8468577694,41722.12667190548,fatigue
1588.3666696268983,21.544346900318832,128.6681752301719,336.6748025629383,2564670.559294265,4817378.078123047,47284.64806342199,fatigue
1715.1831784058381,21.544346900318832,121.53519232928531,323.44936367504357,2897726.805171335,5764077.898119345,53679.00002175322,fatigue
1852.1248221466276,21.544346900318832,114.75054377628744,310.59665343338014,3278459.1959795076,6911426.644056971,61036.89941941,fatigue
2000.0000000000002,21.544346900318832,108.3018053833637,298.11557571739723,3714046.824568692,8304481.000058218,69511.84377335118,fatigue
100.0,22.854638641349908,621.1901873864952,973.6862876350001,152901.220685343,41493.545638695905,3257.3092039476774,rutting
107.98408271867898,22.854638641349908,604.7639950088059,954.9910992760898,156395.6106551581,45255.9492117849,3281.621959555412,rutting
116.60562120594504,22.854638641349908,588.0202086194396,936.1738859389975,160644.07977929575,49473.14279428573,3322.844216321796,rutting
125.9155104576573,22.854638641349908,571.0229505446417,917.2458639549728,165690.85028198696,54210.56009953538,3381.300560015804,rutting
135.96870896824353,22.854638641349908,553.8350711920054,898.219312834486,171589.65894993138,59544.23187055553,3457.5471517097967,rutting
146.824563163788,22.854638641349908,536.5176383268165,879.1075541377384,178404.582389391,65562.65977290714,3552.3783791837395,rutting
158.5471577381239,22.854638641349908,519.1294898863863,859.9249110477795,186211.03434707227,72369.04771523895,3666.838145710009,rutting
171.20569396005033,22.854638641349908,501.7268519120373,840.6866504963886,195096.95447809075,80083.96303842319,3802.235981194432,rutting
184.87489818490914,22.854638641349908,484.36302158771144,821.4089099208572,205164.2116870906,88848.51542476867,3960.1682729842914,rutting
199.63546298206583,22.854638641349908,467.08811398512387,802.1086108748799,216530.24943500743,98828.16020716589,4142.545032515032,rutting
215.57452348237172,22.854638641349908,449.9488699450467,782.8033617870345,229330.0052811313,110217.25578680939,4351.622742229284,rutting
232.78617175760255,22.854638641349908,432.98852157850934,763.5113521643935,243718.14251962063,123244.53306381335,4590.043968000024,rutting
251.37201226837567,22.854638641349908,416.2467111466955,744.2512404859377,259871.63818909807,138179.66934156395,4860.884579079648,rutting
271.4417616594907,22.854638641349908,399.75945856256067,725.0420379296257,277992.7791192739,155341.201559686,5167.709594224894,rutting
293.11389644342387,22.854638641349908,383.5591724330925,705.902989936818,298312.62618642615,175106.06576982586,5514.63887344158,rutting
316.51635239540985,22.854638641349908,367.6746994070503,686.8534574461632,321095.0167604428,197921.11375812904,5906.424104653078,rutting
341.78727978880517,22.854638641349908,352.13140658491716,667.9127994334204,346641.1866477571,224317.03644846307,6348.538799112827,rutting
369.07585892906616,22.854638641349908,336.95129186067606,649.1002581807711,375295.1059066492,254925.220682717,6847.28331497429,rutting
398.54318080063774,22.854638641349908,322.1531172743809,630.4348484755859,407449.63801089674,290498.18551401846,7409.907282509049,rutting
430.36319802541544,22.854638641349908,307.75256073719663,611.9352517107394,443553.64928574854,331934.39168319764,8044.752215625725,rutting
464.7237517465168,22.854638641349908,293.7623818256308,593.6197156330909,484120.21571083134,380308.40024779923,8761.417572632778,rutting
501.8276804993071,22.854638641349908,280.192597710825,575.5059602706867,529736.0975158885,436907.58187517145,9570.95408639734,rutting
541.8940176155999,22.854638641349908,267.0506656765803,557.6110903697767,581072.679004235,503276.8577455797,10486.088834128988,rutting
585.1592842296022,22.854638641349908,254.341669073932,539.9515144976435,638898.602338938,581273.2997497641,11521.487276546148,rutting
631.8788855185242,22.854638641349908,242.068503950893,522.5428708237896,704094.3603532775,673132.8486540607,12694.05838506239,rutting
682.32861842019,22.854638641349908,230.2320639765631,505.39995948727613,777669.1556850084,781551.9456231339,14023.31001783701,fatigue
736.8062997280774,22.854638641349908,218.83142164421741,488.5366813974613,860780.3827580909,909787.5422484487,15531.762930200739,fatigue
795.6335241748048,22.854638641349908,207.8640040851421,471.96598330264686,954756.1466556974,1061779.7918719433,17245.433247635352,fatigue
859.157562882462,22.854638641349908,197.325762151906,455.69980899681707,1061121.30034738,1242302.7751044864,19194.3949337255,fatigue
927.7534133867852,22.854638641349908,187.21133173519658,439.7490566158591,1181627.5610167345,1457149.9322327515,21413.435804889763,fatigue
1001.8260133369538,22.854638641349908,177.5141865613436,424.1235420943389,1318288.3597933974,1713362.5383003026,23942.823044216962,fatigue
1081.8126309390202,22.854638641349908,168.22678197715967,408.8319690009177,1473419.1899757204,2019511.6579655597,26829.1970296823,fatigue
1168.18544625431,22.854638641349908,159.34068946346858,393.88190512985585,1649684.3504407718,2386046.679425765,30126.615717465742,fatigue
1261.454338590822,22.854638641349908,150.84672182704048,379.27976637983573,1850151.1377577991,2825726.908458489,33897.77593196646,fatigue
1362.1698964422794,22.854638641349908,142.73504920076275,365.03080857999373,2078352.7278522581,3354157.0106007713,38215.44286096781,fatigue
1470.926667743175,22.854638641349908,134.99530613187557,351.13912800720885,2338361.212290292,3990452.5883466983,43164.12502098017,fatigue
1588.3666696268983,22.854638641349908,127.61669015635697,337.60767136100776,2634872.5230038157,4758069.217128927,48842.03916741384,fatigue
1715.1831784058381,22.854638641349908,120.58805234314057,324.43825590958767,2973305.301631299,5685837.28825911,55363.41834708924,fatigue
1852.1248221466276,22.854638641349908,113.89798034463766,311.6316003845836,3359916.1563522513,6809256.60295946,62861.226852439126,fatigue
2000.0000000000002,22.854638641349908,107.53487451126041,299.18736698260597,3801934.212775342,8172119.588193186,71490.3586283987,fatigue
100.0,24.244620170823282,598.4695240304072,961.5068019888794,172849.33588303215,43899.03075313535,3773.6976518255183,rutting
107.98408271867898,24.244620170823282,583.3746507656804,943.3766208187543,176072.06060947347,47804.35002478477,3783.0981882442093,rutting
116.60562120594504,24.244620170823282,567.9194206793763,925.1246109308884,180126.2592073752,52174.00809084398,3812.104054676709,rutting
125.9155104576573,24.244620170823282,552.1654677386449,906.7604384213532,185052.74339013526,57074.017402596175,3860.825543484428,rutting
135.96870896824353,24.244620170823282,536.1736554132136,888.2948141586131,190902.61514707527,62580.985083297615,3929.642403811719,rutting
146.824563163788,24.244620170823282,520.0035455886763,869.7394924735959,197738.03490111427,68783.97103487824,4019.2060231912164,rutting
158.5471577381239,24.244620170823282,503.712925570444,851.1072495267232,205633.17241919294,75786.69813259762,4130.447024505982,rutting
171.20569396005033,24.244620170823282,487.35739592426734,832.4118429187895,214675.35887836534,83710.18550953317,4264.588352876226,rutting
184.87489818490914,24.244620170823282,470.9900202662741,813.6679544013591,224966.4623765259,92695.89097110521,4423.164057950203,rutting
199.63546298206583,24.244620170823282,454.6610366540646,794.8911177455709,236624.51357564054,102909.46694271216,4608.044111756477,rutting
215.57452348237172,24.244620170823282,438.4176289651236,776.0976339523982,249785.61316467985,114545.25680108255,4821.465744011434,rutting
232.78617175760255,24.244620170823282,422.30375559282885,757.3044760404202,264606.1585315127,127831.6859104938,5066.071929073616,rutting
251.37201226837567,24.244620170823282,406.36003194677954,738.5291856378487,281265.4335563858,143037.73533781088,5344.957825368465,rutting
271.4417616594907,24.244620170823282,390.6236626072873,719.7897635428632,299968.6129216166,160480.7274889522,5661.726153206061,rutting
293.11389644342387,24.244620170823282,375.1284185412096,701.1045563090148,320950.2409307916,180535.70356850367,6020.552705048749,rutting
316.51635239540985,24.244620170823282,359.90465452002576,682.4921407688569,344478.25472841813,203646.73501292765,6426.263418577247,rutting
341.78727978880517,24.244620170823282,344.9793617700232,663.9712082367655,370858.6332174374,230340.58761489912,6884.424713138465,rutting
369.07585892906616,24.244620170823282,330.37625090561954,645.5604499383339,400440.7661292493,261243.25133239783,7401.4491009316835,rutting
398.54318080063774,24.244620170823282,316.1158603266206,627.2784450056112,433623.65288870543,297099.96498119377,7984.718443180758,rutting
430.36319802541544,24.244620170823282,302.2156854758217,609.143552161357,470863.0584588589,338799.5084053497,8642.727637303404,rutting
464.7237517465168,24.244620170823282,288.6903246333971,591.1738059981842,512679.77362488216,387403.7118822259,9385.252003927908,rutting
